Country Name,Country Code,Indicator Name,Indicator Code,year,value
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2010,1128611700.3618
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010,493825925.925926
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2010,321995279401.502
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010,53860187257.9593
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2010,177785053939.531
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2010,7900541542589.84
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2010,8708208712873.16
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2010,17078057240005.1
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2010,1377629393492.27
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2010,21016513112950.8
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2010,68151329000.0
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2010,218983666061.706
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2010,12700582110966.2
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2010,1589515447.15447
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2010,1422108199783.34
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2010,19523477325.6235
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2010,29933790334.3418
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2010,14556122142376.7
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2010,1593981100293.48
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2010,249424310816.667
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2010,3140166712.79624
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2645187882116.67
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2010,2331796784.36009
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2010,296944100.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2010,14372593020.2885
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2010,2485482596184.71
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2010,12426907967.1578
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2010,32197655566.5347
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2010,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2010,6853467832.49407
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2010,1543294926.87301
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2010,940112538.964179
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2010,16314443436.2903
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2010,297124961971.501
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2010,771014814.814815
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2010,2503167187.49305
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2010,40676578423.4871
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2010,4949000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2010,3432912516.92427
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2010,47340327876456.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2010,228638668727.291
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2010,15839344591.9842
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2010,509061582442.261
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2010,58836405998.5311
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2010,11859312725.1448
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2010,132175349953.713
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2010,20111983284711.5
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2010,21693456395830.3
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2010,1581473111118.86
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2010,741312007016.759
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2010,755094157621.936
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2010,840161104102.099
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2010,5920369789.50182
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2010,1675615519484.96
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2010,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2010,221913560882.367
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2010,486807616876.696
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2010,138516722649.573
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2010,13751161917.7398
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2010,238364092298.023
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2010,2136099955236.67
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2010,13220549908.2494
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2010,27133804225.3521
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2010,5759071769013.11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2010,148047348240.643
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2010,45405615063.7551
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2010,4794361863.01353
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2010,11242275287.581
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2010,165113529.310862
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2010,778718518.518518
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2010,1143672241149.72
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2010,115416245238.478
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2010,4556436688834.76
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2010,7131771014.70456
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2010,38443907042.1227
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2010,1998000000.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2010,75380825062.4216
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2010,1482385185.18519
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2010,5395521584867.2
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2010,687433128591.786
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2010,372940632041.912
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2010,5082337238.44718
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2010,58636161081.712
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2010,3780034647966.09
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2010,18779543105772.0
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2010,2234754241.91918
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2010,13564267760890.2
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2010,37128694028.243
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2010,56213985987.4168
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2010,23956163076.5575
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2010,28241798491.593
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2010,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2010,100865329473.44
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2010,5367561569.59548
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2010,6974982369.60155
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2010,9982711338.07029
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2010,2588176054.6875
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2010,2820272200083.83
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2010,1105424238731.09
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2010,160629516.601563
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2010,18410290632937.1
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2010,9407170321.37752
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2010,10689168016.2613
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2010,9035824366.00804
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2010,49540813342.4834
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2010,1413230709820.25
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2010,4142983843.4912
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2010,7189481998.90094
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2010,799000000.0
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2010,11411894723.864
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2010,5628878797.98257
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2010,10003670690.3497
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2010,10128323010.6049
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2010,255017638455.59
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2010,16672948893486.3
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2010,11431412421.1316
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2010,9364350076.91225
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2010,7851192502.30917
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2010,366990417129.04
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2010,8758592272.10579
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2010,847380859016.668
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2010,431052143940.438
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2010,16002656434.4746
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2010,47562844.6104251
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2010,146517541181.254
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2010,45297226688828.8
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2010,64993498049.4148
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2010,138174096381.898
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2010,196709621849.586
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2010,29440287600.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2010,147527631520.729
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2010,208368893151.144
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2010,188174270.629883
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2010,14250786674.7766
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2010,475696613935.595
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2010,1047586126685.77
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2010,98381300000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2010,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2010,238113003233.284
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2010,27260886405.2263
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2010,9681500000.0
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2010,6646636169.35048
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2010,42685593909416.3
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2010,6086644798.55982
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2010,125122306346.154
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2010,170029359010.667
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2010,1524916715223.95
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2010,6124756894.20677
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2010,2082357808583.89
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2010,528207200000.0
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2010,58962978034.4828
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2010,16121315909.0758
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2010,239807980591.24
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2010,898133684.898793
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2010,2578159803.94597
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2010,18447920000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2010,1881191949.98998
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2010,2687807003.73935
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2010,41819468691.8251
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2010,1447125748526.33
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2010,14602072410.9506
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2010,1448107365068.66
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2010,174536267000.423
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2010,190021192.489536
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2010,4368370997.92126
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2010,91162836320.3502
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2010,48208240226.4501
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2010,495812558843.31
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2010,4438765085.93784
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2010,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2010,981616542.328454
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2010,61390831317.8635
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2010,686787800.0
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2010,10668103554.1192
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2010,7890862049222.1
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2010,3657869416963.52
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2010,4746389531.71369
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2010,341104766329.17
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2010,5642221099.17704
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2010,22583157894.7368
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2010,5210710546171.9
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2010,881909300.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2010,1403549209820.25
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2010,366832215.189578
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2010,2082357808583.89
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2010,1448107365068.66
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2010,22157948396.2042
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2010,46206091937.9628
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2010,776967266305.53
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2010,32105408.4771121
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2010,32012892919.37
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2010,26673441430.7857
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2010,141209170427.233
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2010,14630255984971.0
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2010,41950361211.9581
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2010,15048971000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2010,49765676402.4495
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2010,720447888.888889
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2010,393192354510.653
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2010,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2010,4324000000.0
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2010,147201173196.979
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2010,670712979.682038
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2010,66514174634775.9
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2010,680260907.153983
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2010,5343950556.07185
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2010,30906749533.221
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2010,417363822801.713
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2010,20265559483.8548
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2010,12041655200.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2011,2637859217.87709
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2011,945439147816.613
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2011,17805098206.3141
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2011,682233324561.043
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2011,111789747670.59
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2011,12890760315.146
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2011,3629133574.27783
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2011,2559855182439.78
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2011,360832739550.715
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2011,530158122010.442
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2011,10142111824.5835
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2011,570000000.0
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2011,1281337037.03704
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2011,1398701323029.63
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2011,431685217367.511
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2011,65952796427.9473
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2011,2235820809.32006
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2011,523330354138.133
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2011,10693321363.6574
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2011,12080295977.5632
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2011,128607482927.468
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2011,57737040780.0157
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2011,28776595744.6809
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2011,10070450000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2011,18644233537.1093
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2011,61762382327.9319
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2011,1818831938.17757
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2011,6312691000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2011,23963164696.592
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2011,2616156223977.47
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2011,4662343500.0
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2011,18525128526.3766
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2011,1938441288.7919
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2011,15110643612.1729
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2011,2437982705.12093
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1793326630174.52
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2011,1454732403908.46
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2011,715888126682.396
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2011,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2011,251382573885.594
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2011,7551545703440.75
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2011,36693710801.3976
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2011,30630910513.4884
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2011,25839749199.3671
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2011,15655383576.6515
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2011,334966134804.887
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2011,1023086273.53336
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2011,2046817987.20109
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2011,42762613699.9524
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2011,30344564229.3382
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2011,68990000000.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2011,2930092234.63687
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2011,4186073160.18253
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2011,27641551807.2994
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2011,229562733398.948
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2011,3749314991050.59
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2011,1239144501.77525
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2011,501025925.925926
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2011,344003137611.271
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2011,58029773599.455
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2011,218331946925.304
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2011,9650693739294.8
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2011,9813800566552.76
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2011,19796933123174.5
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2011,1566799086233.4
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2011,23305973325589.8
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2011,78986648000.0
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2011,235989672977.625
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2011,13700831614329.5
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2011,2065001626.01626
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2011,1480710495710.12
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2011,23213994093.4631
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2011,31952763089.33
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2011,15765158666571.2
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2011,1664321553843.86
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2011,275604356167.316
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2011,3779411899.37483
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2011,2865157541994.17
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2011,2505740669.27039
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2011,311301600.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2011,18210307743.5816
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2011,2663805834828.07
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2011,15475290469.2869
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2011,39336668080.559
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2011,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2011,6785137215.55736
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2011,1409693596.93594
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2011,1157074319.11175
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2011,21357343668.9447
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2011,282995942006.557
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2011,778655555.555555
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2011,2684461375.46585
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2011,46876006272.2387
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2011,4984000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2011,3691384317.52178
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2011,51524951092552.4
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2011,248513617677.287
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2011,17710275685.4074
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2011,564065134052.837
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2011,62772620898.6471
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2011,13008746038.8867
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2011,141942264554.475
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2011,23807285173177.4
