Country Name,Country Code,Indicator Name,Indicator Code,year,value
Malaysia,MYS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,746116305787.407
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,19234106921145.6
Namibia,NAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,23966035323.935
New Caledonia,NCL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
Niger,NER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,22315918540.8947
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,976358658638.933
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,30743430632.8575
Netherlands,NLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,830318571509.821
Norway,NOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,340765243535.079
Nepal,NPL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,80283011240.3674
Nauru,NRU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,104476177.973473
New Zealand,NZL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,168455574604.541
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,52139965299703.8
Oman,OMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,177051225729.964
Other small states,OSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,270578893182.02
Pakistan,PAK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,924121429937.152
Panama,PAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,95450556963.6565
Peru,PER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,346866168556.312
Philippines,PHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,694071312904.099
Palau,PLW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,289216708.434418
Papua New Guinea,PNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,29828194888.8618
Poland,POL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,962317685845.28
Pre-demographic dividend,PRE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3013596827262.13
Puerto Rico,PRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,116122525954.824
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
Portugal,PRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,298951904406.531
Paraguay,PRY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,76522545296.8012
West Bank and Gaza,PSE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,22459712716.3975
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,14924569217.8524
Post-demographic dividend,PST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,47129260756341.4
French Polynesia,PYF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
Qatar,QAT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,319295523267.788
Romania,ROU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,410735731532.673
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3763534951277.15
Rwanda,RWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,19065161014.6055
South Asia,SAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,8774846793067.83
Saudi Arabia,SAU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1725296867746.72
Sudan,SDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,165409530125.751
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,40387333256.6553
Singapore,SGP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,462493850769.64
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1466625068.50157
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,12392798377.7748
El Salvador,SLV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,46245033584.1948
San Marino,SMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1727750657.70467
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,17167591206.5974
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,104523796596.989
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3688321870621.21
South Sudan,SSD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,15423015948.6817
Sub-Saharan Africa,SSF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3690603799692.84
Small states,SST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,332229194773.067
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,636217933.350875
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,9549802477.86613
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,157298385701.219
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,63653371400.3498
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,457507742235.106
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,9811948678.85461
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1595754082.34087
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,2282561394.46641
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,787254954.769827
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,23254976690.4898
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,23605953966758.6
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,9106274893286.66
Togo,TGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,13473941586.3031
Thailand,THA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1078896775480.04
Tajikistan,TJK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,26555018899.7668
Turkmenistan,TKM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,75798477556.9655
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,9192141751905.97
Timor-Leste,TLS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3380077842.07778
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,4089814287438.79
Tonga,TON,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,568540528.986932
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,8774846793067.83
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3690603799692.84
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,43413382882.2898
Tunisia,TUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,123418430878.512
Turkiye,TUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1860471150579.8
Tuvalu,TUV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,36853044.3546797
Tanzania,TZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,108559934988.865
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,77668413711.6786
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,458591716288.241
Upper middle income,UMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,36796110702985.6
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,73395678328.8813
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,17608138000000.0
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,199766953604.239
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1304999923.39241
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,3491158655.11996
Viet Nam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,668974831523.37
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,756247276.958811
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,110014017622360.0
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,1093822436.75053
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,14865721232.2557
"Yemen, Rep.",YEM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,742688200700.391
Zambia,ZMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,54700785564.6956
Zimbabwe,ZWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2014,36277698638.9935
Aruba,ABW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3881688126.57656
Africa Eastern and Southern,AFE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2101407500699.43
Afghanistan,AFG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,77274315044.0326
Africa Western and Central,AFW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1688192156799.3
Angola,AGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,200475818990.044
Albania,ALB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,33583367364.4611
Andorra,AND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3661620791.68288
Arab World,ARB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,5803108296243.62
United Arab Emirates,ARE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,609998221091.021
Argentina,ARG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,865155580188.784
Armenia,ARM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,29315404012.9832
American Samoa,ASM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Antigua and Barbuda,ATG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1876640003.00599
Australia,AUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1102492313517.56
Austria,AUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,430975998137.236
Azerbaijan,AZE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,145466446321.068
Burundi,BDI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,8809630118.7088
Belgium,BEL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,520878052195.13
Benin,BEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,30961687093.8936
Burkina Faso,BFA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,31763609326.839
Bangladesh,BGD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,671359529456.477
Bulgaria,BGR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,131965595680.321
Bahrain,BHR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,62994157863.0509
"Bahamas, The",BHS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,12210737710.6195
Bosnia and Herzegovina,BIH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,41675869365.7098
Belarus,BLR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,171563080410.21
Belize,BLZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3401343634.91997
Bermuda,BMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,4819676018.15066
Bolivia,BOL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,78777661969.4082
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2989121457827.16
Barbados,BRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,4451260151.13376
Brunei Darussalam,BRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,26475985797.9874
Bhutan,BTN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,7450798296.64567
Botswana,BWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,31162419272.1222
Central African Republic,CAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3559349379.23233
Canada,CAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1594851775821.65
Central Europe and the Baltics,CEB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2699035497233.81
Switzerland,CHE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,540550953723.454
Channel Islands,CHI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Chile,CHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,405499679723.235
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,18216461648412.0
Cote d'Ivoire,CIV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,111175876370.327
Cameroon,CMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,79618697991.1036
"Congo, Dem. Rep.",COD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,69621148328.8482
"Congo, Rep.",COG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,24035779100.7529
Colombia,COL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,626205847138.118
Comoros,COM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2143329245.5437
Cabo Verde,CPV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3470693995.24233
Costa Rica,CRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,84436792704.572
Caribbean small states,CSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,47623635578.3292
Cuba,CUB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Curacao,CUW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3797467729.8183
Cayman Islands,CYM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3945662324.95845
Cyprus,CYP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,27057442402.1829
Czechia,CZE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,357503876184.69
Germany,DEU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3889081660716.44
Djibouti,DJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,4350576767.06687
Dominica,DMA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,789485046.227028
Denmark,DNK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,278748351517.934
Dominican Republic,DOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,154909321367.662
Algeria,DZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,552563707134.997
East Asia & Pacific (excluding high income),EAP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,24594692221920.4
Early-demographic dividend,EAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,26374764811351.3
East Asia & Pacific,EAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,35128816858526.4
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3852964677934.51
Europe & Central Asia,ECS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,28045120564331.2
Ecuador,ECU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,176939941130.612
"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1085943366513.33
Euro area,EMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,14032754759060.0
Eritrea,ERI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Spain,ESP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1621825074465.2
Estonia,EST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,38378217195.5802
Ethiopia,ETH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,169575372912.615
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,16993292501368.7
Fragile and conflict affected situations,FCS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3878882414307.17
Finland,FIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,232867491858.974
Fiji,FJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,10778358104.4316
France,FRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2718496736713.76
Faroe Islands,FRO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2622894402.26049
"Micronesia, Fed. Sts.",FSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,363851742.247572
Gabon,GAB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,29199274580.0253
United Kingdom,GBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2767234470818.76
Georgia,GEO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,45707843451.6546
Ghana,GHA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,148971921853.893
Gibraltar,GIB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Guinea,GIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,22706692066.757
"Gambia, The",GMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,4427516234.00185
Guinea-Bissau,GNB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3090468072.90842
Equatorial Guinea,GNQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,28320531411.9553
Greece,GRC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,289570760339.534
Grenada,GRD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1515375642.68552
Greenland,GRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3132039400.29172
Guatemala,GTM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,142691589480.133
Guam,GUM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,8656533235.33949
High income,HIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,58514067730828.1
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,408626637207.136
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,44760245066.2342
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1729912625482.31
Croatia,HRV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,98618931310.9425
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,31841589929.642
Hungary,HUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,263781871939.868
IBRD only,IBD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,54239134986616.6
IDA & IBRD total,IBT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,59871748100485.3
IDA total,IDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,5643443237838.07
IDA blend,IDB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2556657947537.65
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2625201734355.44
IDA only,IDX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3094159966718.9
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,7204580698458.92
Not classified,INX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,325443236019.889
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1131039620719.18
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,350607538727.124
Iceland,ISL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,16276450019.0689
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,300546194180.572
Italy,ITA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2240921139199.72
Jamaica,JAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,25182384150.2051
Jordan,JOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,85588348124.0501
Japan,JPN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,5199915217476.25
Kazakhstan,KAZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,406611059018.014
Kenya,KEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,173206956148.628
Kyrgyz Republic,KGZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,25086544783.7459
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,51719789675.5877
Kiribati,KIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,269652066.917755
St. Kitts and Nevis,KNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1265579265.23194
"Korea, Rep.",KOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1933588947770.48
Kuwait,KWT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,173580844573.035
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,8198603469800.51
Lao PDR,LAO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,41395269251.0588
Lebanon,LBN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,110329048228.764
Liberia,LBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,6245654129.67803
Libya,LBY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,116940831227.105
St. Lucia,LCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2510450378.66625
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,9439578363315.24
Least developed countries: UN classification,LDC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2591647396194.13
Low income,LIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,1033489898883.05
Liechtenstein,LIE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Sri Lanka,LKA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,256403786037.5
Lower middle income,LMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,15223371593427.6
Low & middle income,LMY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,53687285604864.5
Lesotho,LSO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,6386751308.41258
Late-demographic dividend,LTE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,33749725377316.9
Lithuania,LTU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,83761793045.2882
Luxembourg,LUX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,61437308583.9496
Latvia,LVA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,49384458003.7301
"Macao SAR, China",MAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,70022650971.924
St. Martin (French part),MAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Morocco,MAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,273699865546.218
Monaco,MCO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,
Moldova,MDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,26084243383.8688
Madagascar,MDG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,38053900319.1193
Maldives,MDV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,7653295112.38148
Middle East & North Africa,MEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,7041687192682.66
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,2309023754637.44
Marshall Islands,MHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,201218515.517765
Middle income,MIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,52683439436849.8
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,28749801842.1013
Mali,MLI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,36435462015.6261
Malta,MLT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,16668332582.2493
Myanmar,MMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,227790290910.88
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,3956842214025.9
Montenegro,MNE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,10160881373.3638
Mongolia,MNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2015,31655860016.5362
